  142.4299782087	  136.7731239592	    4.0000000000	
  140.7395051617	  133.1478928110	    4.0000000000	
  140.7395051617	  133.1478928110	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  144.7241918595	  133.4965587264	    4.0000000000	
  144.7241918595	  133.4965587264	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  146.4146649064	  137.1217898746	    4.0000000000	
  146.4146649064	  137.1217898746	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  144.1204512556	  140.3983551073	    4.0000000000	
  144.1204512556	  140.3983551073	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  140.1357645578	  140.0496891919	    4.0000000000	
  140.1357645578	  140.0496891919	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  138.4452915109	  136.4244580438	    4.0000000000	
  138.4452915109	  136.4244580438	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

  142.4299782087	  136.7731239592	    4.0000000000	
  140.7395051617	  133.1478928110	    4.0000000000	
  140.7395051617	  133.1478928110	    6.0000000000	
  142.4299782087	  136.7731239592	    6.0000000000	

