  145.9655121146	  140.3086578651	    2.0000000000	
  142.4299782087	  136.7731239592	    4.0000000000	
  136.7731239592	  142.4299782087	    4.0000000000	
  140.3086578651	  145.9655121146	    2.0000000000	

  145.9655121146	  140.3086578651	    2.0000000000	
  149.5010460205	  143.8441917710	    4.0000000000	
  143.8441917710	  149.5010460205	    4.0000000000	
  140.3086578651	  145.9655121146	    2.0000000000	

  145.9655121146	  140.3086578651	    2.0000000000	
  149.5010460205	  143.8441917710	    0.0000000000	
  143.8441917710	  149.5010460205	    0.0000000000	
  140.3086578651	  145.9655121146	    2.0000000000	

  145.9655121146	  140.3086578651	    2.0000000000	
  142.4299782087	  136.7731239592	    0.0000000000	
  136.7731239592	  142.4299782087	    0.0000000000	
  140.3086578651	  145.9655121146	    2.0000000000	

  145.9655121146	  140.3086578651	    2.0000000000	
  142.4299782087	  136.7731239592	    4.0000000000	
  136.7731239592	  142.4299782087	    4.0000000000	
  140.3086578651	  145.9655121146	    2.0000000000	

