  131.6904730470	  126.3747688519	    2.0000000000	
  127.1589341118	  124.2616775431	    4.0000000000	
  123.7779880179	  131.5121398394	    4.0000000000	
  128.3095269530	  133.6252311481	    2.0000000000	

  131.6904730470	  126.3747688519	    2.0000000000	
  136.2220119821	  128.4878601606	    4.0000000000	
  132.8410658882	  135.7383224569	    4.0000000000	
  128.3095269530	  133.6252311481	    2.0000000000	

  131.6904730470	  126.3747688519	    2.0000000000	
  136.2220119821	  128.4878601606	    0.0000000000	
  132.8410658882	  135.7383224569	    0.0000000000	
  128.3095269530	  133.6252311481	    2.0000000000	

  131.6904730470	  126.3747688519	    2.0000000000	
  127.1589341118	  124.2616775431	    0.0000000000	
  123.7779880179	  131.5121398394	    0.0000000000	
  128.3095269530	  133.6252311481	    2.0000000000	

  131.6904730470	  126.3747688519	    2.0000000000	
  127.1589341118	  124.2616775431	    4.0000000000	
  123.7779880179	  131.5121398394	    4.0000000000	
  128.3095269530	  133.6252311481	    2.0000000000	

